sourceKey,sourcePlayerId,externalId,name,displayName,position,nflTeam,yearsPro,statusCode,statusText,isRestricted,school,draftYear,overallPick,round,pickInRound,projectedNflTeam,projectedNflTeamAbbr,pickOwnerRaw,pickAcquiredFrom,isCompPick,source,sourceUrl,isFantasyPosition
mock-rookie-class-2026,2026-129-vj-payne-s,2026-129-vj-payne-s,VJ Payne,VJ Payne,S,CHI,0,ROOKIE,2026 rookie mock class,false,Kansas State,2026,129,4,29,Chicago Bears,CHI,CHI (F. LAR),Los Angeles Rams,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-130-taylen-green-qb,2026-130-taylen-green-qb,Taylen Green,Taylen Green,QB,MIA,0,ROOKIE,2026 rookie mock class,false,Arkansas,2026,130,4,30,Miami Dolphins,MIA,MIA (F. DEN),Denver Broncos,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-131-genesis-smith-s,2026-131-genesis-smith-s,Genesis Smith,Genesis Smith,S,NE,0,ROOKIE,2026 rookie mock class,false,Arizona,2026,131,4,31,New England Patriots,NE,NE (F. CHI),Chicago Bears,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-132-vincent-anthony-jr-edge,2026-132-vincent-anthony-jr-edge,Vincent Anthony Jr.,Vincent Anthony Jr.,EDGE,NO,0,ROOKIE,2026 rookie mock class,false,Duke,2026,132,4,32,New Orleans Saints,NO,NO (F. SEA),Seattle Seahawks,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-133-kevin-coleman-wr,2026-133-kevin-coleman-wr,Kevin Coleman,Kevin Coleman,WR,SF,0,ROOKIE,2026 rookie mock class,false,Missouri,2026,133,4,33,San Francisco 49ers,SF,SF*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-134-zxavian-harris-dl,2026-134-zxavian-harris-dl,Zxavian Harris,Zxavian Harris,DL,LV,0,ROOKIE,2026 rookie mock class,false,Mississippi,2026,134,4,34,Las Vegas Raiders,LV,LV*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-135-jude-bowry-ot,2026-135-jude-bowry-ot,Jude Bowry,Jude Bowry,OT,PIT,0,ROOKIE,2026 rookie mock class,false,Boston College,2026,135,4,35,Pittsburgh Steelers,PIT,PIT*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-136-adam-randall-rb,2026-136-adam-randall-rb,Adam Randall,Adam Randall,RB,NO,0,ROOKIE,2026 rookie mock class,false,Clemson,2026,136,4,36,New Orleans Saints,NO,NO*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-137-markel-bell-ot,2026-137-markel-bell-ot,Markel Bell,Markel Bell,OT,PHI,0,ROOKIE,2026 rookie mock class,false,Miami (FL),2026,137,4,37,Philadelphia Eagles,PHI,PHI*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-138-quintayvious-hutchins-edge,2026-138-quintayvious-hutchins-edge,Quintayvious Hutchins,Quintayvious Hutchins,EDGE,SF,0,ROOKIE,2026 rookie mock class,false,Boston College,2026,138,4,38,San Francisco 49ers,SF,SF*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-139-michael-taaffe-s,2026-139-michael-taaffe-s,Michael Taaffe,Michael Taaffe,S,SF,0,ROOKIE,2026 rookie mock class,false,Texas,2026,139,4,39,San Francisco 49ers,SF,SF*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-140-bryson-eason-dl,2026-140-bryson-eason-dl,Bryson Eason,Bryson Eason,DL,NYJ,0,ROOKIE,2026 rookie mock class,false,Tennessee,2026,140,4,40,New York Jets,NYJ,NYJ*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-141-trey-zuhn-iii-iol,2026-141-trey-zuhn-iii-iol,Trey Zuhn III,Trey Zuhn III,IOL,CLE,0,ROOKIE,2026 rookie mock class,false,Texas A&M,2026,141,5,1,Cleveland Browns,CLE,CLV (F. LV),Las Vegas Raiders,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-142-daylen-everette-cb,2026-142-daylen-everette-cb,Daylen Everette,Daylen Everette,CB,TEN,0,ROOKIE,2026 rookie mock class,false,Georgia,2026,142,5,2,Tennessee Titans,TEN,TEN (F. NYJ),New York Jets,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-143-jmari-taylor-rb,2026-143-jmari-taylor-rb,J'Mari Taylor,J'Mari Taylor,RB,ARI,0,ROOKIE,2026 rookie mock class,false,Virginia,2026,143,5,3,Arizona Cardinals,ARI,ARZ,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-144-cj-daniels-wr,2026-144-cj-daniels-wr,CJ Daniels,CJ Daniels,WR,TEN,0,ROOKIE,2026 rookie mock class,false,Miami (FL),2026,144,5,4,Tennessee Titans,TEN,TEN,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-145-deshon-singleton-s,2026-145-deshon-singleton-s,DeShon Singleton,DeShon Singleton,S,NYG,0,ROOKIE,2026 rookie mock class,false,Nebraska,2026,145,5,5,New York Giants,NYG,NYG,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-146-logan-fano-edge,2026-146-logan-fano-edge,Logan Fano,Logan Fano,EDGE,CLE,0,ROOKIE,2026 rookie mock class,false,Utah,2026,146,5,6,Cleveland Browns,CLE,CLV,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-147-bryce-boettcher-lb,2026-147-bryce-boettcher-lb,Bryce Boettcher,Bryce Boettcher,LB,WSH,0,ROOKIE,2026 rookie mock class,false,Oregon,2026,147,5,7,Washington Commanders,WSH,WSH,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-148-logan-taylor-ot,2026-148-logan-taylor-ot,Logan Taylor,Logan Taylor,OT,KC,0,ROOKIE,2026 rookie mock class,false,Boston College,2026,148,5,8,Kansas City Chiefs,KC,KC,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-149-barion-brown-wr,2026-149-barion-brown-wr,Barion Brown,Barion Brown,WR,CLE,0,ROOKIE,2026 rookie mock class,false,LSU,2026,149,5,9,Cleveland Browns,CLE,CLV (F. CIN),Cincinnati Bengals,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-150-xavian-sorey-jr-lb,2026-150-xavian-sorey-jr-lb,Xavian Sorey Jr.,Xavian Sorey Jr.,LB,NO,0,ROOKIE,2026 rookie mock class,false,Arkansas,2026,150,5,10,New Orleans Saints,NO,NO,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-151-logan-jones-iol,2026-151-logan-jones-iol,Logan Jones,Logan Jones,IOL,MIA,0,ROOKIE,2026 rookie mock class,false,Iowa,2026,151,5,11,Miami Dolphins,MIA,MIA,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-152-drew-allar-qb,2026-152-drew-allar-qb,Drew Allar,Drew Allar,QB,DAL,0,ROOKIE,2026 rookie mock class,false,Penn State,2026,152,5,12,Dallas Cowboys,DAL,DAL,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-153-beau-stephens-iol,2026-153-beau-stephens-iol,Beau Stephens,Beau Stephens,IOL,PHI,0,ROOKIE,2026 rookie mock class,false,Iowa,2026,153,5,13,Philadelphia Eagles,PHI,PHI (F. ATL),Atlanta Falcons,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-154-tanner-koziol-te,2026-154-tanner-koziol-te,Tanner Koziol,Tanner Koziol,TE,BAL,0,ROOKIE,2026 rookie mock class,false,Houston,2026,154,5,14,Baltimore Ravens,BAL,BAL,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-155-fernando-carmona-iol,2026-155-fernando-carmona-iol,Fernando Carmona,Fernando Carmona,IOL,TB,0,ROOKIE,2026 rookie mock class,false,Arkansas,2026,155,5,15,Tampa Bay Buccaneers,TB,TB,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-156-nadame-tucker-edge,2026-156-nadame-tucker-edge,Nadame Tucker,Nadame Tucker,EDGE,IND,0,ROOKIE,2026 rookie mock class,false,Western Michigan,2026,156,5,16,Indianapolis Colts,IND,IND,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-157-julian-neal-cb,2026-157-julian-neal-cb,Julian Neal,Julian Neal,CB,DET,0,ROOKIE,2026 rookie mock class,false,Arkansas,2026,157,5,17,Detroit Lions,DET,DET,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-158-josh-cameron-wr,2026-158-josh-cameron-wr,Josh Cameron,Josh Cameron,WR,CAR,0,ROOKIE,2026 rookie mock class,false,Baylor,2026,158,5,18,Carolina Panthers,CAR,CAR (F. MIN),Minnesota Vikings,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-159-jeremiah-wright-ot,2026-159-jeremiah-wright-ot,Jeremiah Wright,Jeremiah Wright,OT,CAR,0,ROOKIE,2026 rookie mock class,false,Auburn,2026,159,5,19,Carolina Panthers,CAR,CAR (F. MIN),Minnesota Vikings,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-160-aiden-fisher-lb,2026-160-aiden-fisher-lb,Aiden Fisher,Aiden Fisher,LB,GB,0,ROOKIE,2026 rookie mock class,false,Indiana,2026,160,5,20,Green Bay Packers,GB,GB,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-161-dontay-corleone-dl,2026-161-dontay-corleone-dl,Dontay Corleone,Dontay Corleone,DL,PIT,0,ROOKIE,2026 rookie mock class,false,Cincinnati,2026,161,5,21,Pittsburgh Steelers,PIT,PIT,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-162-kaleb-proctor-dl,2026-162-kaleb-proctor-dl,Kaleb Proctor,Kaleb Proctor,DL,BAL,0,ROOKIE,2026 rookie mock class,false,SE Louisiana,2026,162,5,22,Baltimore Ravens,BAL,BAL (F. LAC),Los Angeles Chargers,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-163-demond-claiborne-rb,2026-163-demond-claiborne-rb,Demond Claiborne,Demond Claiborne,RB,MIN,0,ROOKIE,2026 rookie mock class,false,Wake Forest,2026,163,5,23,Minnesota Vikings,MIN,MIN (F. PHI),Philadelphia Eagles,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-164-seth-mcgowan-rb,2026-164-seth-mcgowan-rb,Seth McGowan,Seth McGowan,RB,JAX,0,ROOKIE,2026 rookie mock class,false,Kentucky,2026,164,5,24,Jacksonville Jaguars,JAX,JAX,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-165-mikail-kamara-edge,2026-165-mikail-kamara-edge,Mikail Kamara,Mikail Kamara,EDGE,BUF,0,ROOKIE,2026 rookie mock class,false,Indiana,2026,165,5,25,Buffalo Bills,BUF,BUF (F. CHI),Chicago Bears,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-166-febechi-nwaiwu-iol,2026-166-febechi-nwaiwu-iol,Febechi Nwaiwu,Febechi Nwaiwu,IOL,JAX,0,ROOKIE,2026 rookie mock class,false,Oklahoma,2026,166,5,26,Jacksonville Jaguars,JAX,JAX (F. SF),San Francisco 49ers,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-167-roman-hemby-rb,2026-167-roman-hemby-rb,Roman Hemby,Roman Hemby,RB,HOU,0,ROOKIE,2026 rookie mock class,false,Indiana,2026,167,5,27,Houston Texans,HOU,HOU,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-168-louis-moore-s,2026-168-louis-moore-s,Louis Moore,Louis Moore,S,BUF,0,ROOKIE,2026 rookie mock class,false,Indiana,2026,168,5,28,Buffalo Bills,BUF,BUF,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-169-dallen-bentley-te,2026-169-dallen-bentley-te,Dallen Bentley,Dallen Bentley,TE,KC,0,ROOKIE,2026 rookie mock class,false,Utah,2026,169,5,29,Kansas City Chiefs,KC,KC (F. LAR),Los Angeles Rams,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-170-enrique-cruz-ot,2026-170-enrique-cruz-ot,Enrique Cruz,Enrique Cruz,OT,DEN,0,ROOKIE,2026 rookie mock class,false,Kansas,2026,170,5,30,Denver Broncos,DEN,DEN,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-171-charles-demmings-cb,2026-171-charles-demmings-cb,Charles Demmings,Charles Demmings,CB,NE,0,ROOKIE,2026 rookie mock class,false,Stephen F Ausatin,2026,171,5,31,New England Patriots,NE,NE,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-172-robert-spears-jennings-s,2026-172-robert-spears-jennings-s,Robert Spears-Jennings,Robert Spears-Jennings,S,NO,0,ROOKIE,2026 rookie mock class,false,Oklahoma,2026,172,5,32,New Orleans Saints,NO,NO (F. SEA),Seattle Seahawks,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-173-chandler-rivers-cb,2026-173-chandler-rivers-cb,Chandler Rivers,Chandler Rivers,CB,BAL,0,ROOKIE,2026 rookie mock class,false,Duke,2026,173,5,33,Baltimore Ravens,BAL,BAL*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-174-brian-parker-ii-iol,2026-174-brian-parker-ii-iol,Brian Parker II,Brian Parker II,IOL,BAL,0,ROOKIE,2026 rookie mock class,false,Duke,2026,174,5,34,Baltimore Ravens,BAL,BAL*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-175-nick-barrett-dl,2026-175-nick-barrett-dl,Nick Barrett,Nick Barrett,DL,LV,0,ROOKIE,2026 rookie mock class,false,South Carolina,2026,175,5,35,Las Vegas Raiders,LV,LV*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-176-aaron-anderson-wr,2026-176-aaron-anderson-wr,Aaron Anderson,Aaron Anderson,WR,KC,0,ROOKIE,2026 rookie mock class,false,LSU,2026,176,5,36,Kansas City Chiefs,KC,KC*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-177-bryan-thomas-jr-edge,2026-177-bryan-thomas-jr-edge,Bryan Thomas Jr.,Bryan Thomas Jr.,EDGE,DAL,0,ROOKIE,2026 rookie mock class,false,South Carolina,2026,177,5,37,Dallas Cowboys,DAL,DAL*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-178-leveon-moss-rb,2026-178-leveon-moss-rb,Le'Veon Moss,Le'Veon Moss,RB,PHI,0,ROOKIE,2026 rookie mock class,false,Texas A&M,2026,178,5,38,Philadelphia Eagles,PHI,PHI*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-179-behren-morton-qb,2026-179-behren-morton-qb,Behren Morton,Behren Morton,QB,NYJ,0,ROOKIE,2026 rookie mock class,false,Texas Tech,2026,179,5,39,New York Jets,NYJ,NYJ*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-180-jack-kelly-lb,2026-180-jack-kelly-lb,Jack Kelly,Jack Kelly,LB,DAL,0,ROOKIE,2026 rookie mock class,false,BYU,2026,180,5,40,Dallas Cowboys,DAL,DAL*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-181-jaeden-roberts-iol,2026-181-jaeden-roberts-iol,Jaeden Roberts,Jaeden Roberts,IOL,DET,0,ROOKIE,2026 rookie mock class,false,Alabama,2026,181,5,41,Detroit Lions,DET,DET*,,True,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-182-hezekiah-masses-cb,2026-182-hezekiah-masses-cb,Hezekiah Masses,Hezekiah Masses,CB,LV,0,ROOKIE,2026 rookie mock class,false,Cal,2026,182,6,1,Las Vegas Raiders,LV,LV (F. NYJ),New York Jets,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-183-zavion-thomas-wr,2026-183-zavion-thomas-wr,Zavion Thomas,Zavion Thomas,WR,ARI,0,ROOKIE,2026 rookie mock class,false,LSU,2026,183,6,2,Arizona Cardinals,ARI,ARZ,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-184-aamil-wagner-ot,2026-184-aamil-wagner-ot,Aamil Wagner,Aamil Wagner,OT,TEN,0,ROOKIE,2026 rookie mock class,false,Notre Dame,2026,184,6,3,Tennessee Titans,TEN,TEN,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-185-jakobe-thomas-s,2026-185-jakobe-thomas-s,Jakobe Thomas,Jakobe Thomas,S,LV,0,ROOKIE,2026 rookie mock class,false,Miami (FL),2026,185,6,4,Las Vegas Raiders,LV,LV,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-186-jam-miller-rb,2026-186-jam-miller-rb,Jam Miller,Jam Miller,RB,NYG,0,ROOKIE,2026 rookie mock class,false,Alabama,2026,186,6,5,New York Giants,NYG,NYG,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-187-trey-smack-k,2026-187-trey-smack-k,Trey Smack,Trey Smack,K,WSH,0,ROOKIE,2026 rookie mock class,false,Florida,2026,187,6,6,Washington Commanders,WSH,WSH,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-188-pat-coogan-iol,2026-188-pat-coogan-iol,Pat Coogan,Pat Coogan,IOL,SEA,0,ROOKIE,2026 rookie mock class,false,Indiana,2026,188,6,7,Seattle Seahawks,SEA,SEA (F. CLV),Cleveland Browns,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-189-landon-robinson-dl,2026-189-landon-robinson-dl,Landon Robinson,Landon Robinson,DL,CIN,0,ROOKIE,2026 rookie mock class,false,Navy,2026,189,6,8,Cincinnati Bengals,CIN,CIN,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-190-josh-cuevas-te,2026-190-josh-cuevas-te,Josh Cuevas,Josh Cuevas,TE,NO,0,ROOKIE,2026 rookie mock class,false,Alabama,2026,190,6,9,New Orleans Saints,NO,NO,,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-191-lander-barton-lb,2026-191-lander-barton-lb,Lander Barton,Lander Barton,LB,NE,0,ROOKIE,2026 rookie mock class,false,Utah,2026,191,6,10,New England Patriots,NE,NE (F. KC),Kansas City Chiefs,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,false
mock-rookie-class-2026,2026-192-lewis-bond-wr,2026-192-lewis-bond-wr,Lewis Bond,Lewis Bond,WR,NYG,0,ROOKIE,2026 rookie mock class,false,Boston College,2026,192,6,11,New York Giants,NYG,NYG (F. MIA),Miami Dolphins,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
mock-rookie-class-2026,2026-193-marlin-klein-te,2026-193-marlin-klein-te,Marlin Klein,Marlin Klein,TE,NYG,0,ROOKIE,2026 rookie mock class,false,Michigan,2026,193,6,12,New York Giants,NYG,NYG (F. DAL),Dallas Cowboys,False,Draft Countdown 2026 NFL Mock Draft 7.0 (Brian),https://www.draftcountdown.com/nfl-mock-draft/2026-nfl-mock-draft-7-0-rounds-4-7-brian/,true
